id,number of bedrooms,number of bathrooms,living area,waterfront present,condition of the house,Distance from the airport,Number of schools nearby,Lattitude,Longitude,Price
6762810071.0,5.0,5.5,7400.0,0.0,3.0,58.0,1.0,52.7731,-114.302,2980000
6762810547.0,4.0,3.3,3860.0,0.0,3.0,63.0,1.0,52.9155,-114.459,1500000
6762810676.0,3.0,3.5,4240.0,0.0,3.0,58.0,1.0,52.7914,-114.405,1390000
6762810909.0,4.0,2.5,2960.0,0.0,4.0,68.0,1.0,52.7375,-114.579,1250000
6762810989.0,5.0,4.3,4420.0,0.0,3.0,54.0,2.0,52.7562,-114.333,1210000
6762811829.0,4.0,3.5,3640.0,0.0,3.0,62.0,1.0,52.9349,-114.315,939000
6762812364.0,4.0,2.5,3220.0,0.0,3.0,58.0,3.0,52.8625,-114.584,862500
6762812613.0,4.0,2.5,2450.0,0.0,4.0,66.0,1.0,52.8497,-114.34,836000
6762813438.0,4.0,3.5,2760.0,0.0,3.0,65.0,2.0,52.7987,-114.564,765000
6762813439.0,4.0,2.5,2910.0,0.0,3.0,63.0,3.0,52.92,-114.287,765000
6762813508.0,3.0,3.5,2350.0,0.0,5.0,61.0,3.0,52.9588,-114.474,760000
6762814436.0,3.0,2.3,2190.0,0.0,4.0,64.0,1.0,53.0031,-114.27,699950
6762814595.0,4.0,3.5,4490.0,0.0,3.0,67.0,1.0,52.7689,-114.05,689000
6762815102.0,5.0,3.0,3010.0,0.0,3.0,54.0,3.0,52.9526,-114.52,659950
6762815414.0,4.0,2.5,2340.0,0.0,3.0,54.0,2.0,52.8583,-114.216,645000
6762816341.0,4.0,1.8,1700.0,0.0,4.0,58.0,1.0,52.881,-114.309,600000
6762816708.0,4.0,2.5,2430.0,0.0,3.0,67.0,3.0,52.9594,-114.548,585000
6762817902.0,2.0,1.0,940.0,0.0,4.0,55.0,2.0,52.8931,-114.535,543000
6762818888.0,3.0,1.5,2400.0,0.0,4.0,76.0,3.0,52.9188,-114.316,510000
6762819163.0,4.0,2.8,3000.0,0.0,4.0,57.0,1.0,52.6332,-114.172,500000
6762819665.0,4.0,3.3,2820.0,0.0,3.0,78.0,1.0,52.9773,-114.475,485000
6762819845.0,2.0,2.3,1360.0,0.0,3.0,64.0,3.0,52.9014,-114.582,479950
6762820000.0,3.0,1.8,2020.0,0.0,4.0,53.0,1.0,52.9871,-114.335,475000
6762820001.0,3.0,1.0,1600.0,0.0,3.0,80.0,1.0,52.7807,-114.451,475000
6762820482.0,4.0,2.5,4190.0,0.0,3.0,73.0,1.0,52.6694,-114.304,460000
6762820564.0,4.0,3.0,3280.0,0.0,3.0,53.0,1.0,52.9809,-114.246,458000
6762820758.0,4.0,1.8,1680.0,0.0,3.0,57.0,2.0,52.8586,-114.308,451000
6762821351.0,3.0,2.3,1830.0,0.0,4.0,68.0,3.0,52.9543,-114.4,439000
6762821434.0,4.0,2.8,2080.0,0.0,3.0,67.0,2.0,52.9449,-114.425,436000
6762821760.0,4.0,2.5,2650.0,0.0,3.0,56.0,1.0,52.5777,-114.461,429000
6762821816.0,3.0,1.8,2080.0,0.0,5.0,60.0,3.0,52.7675,-114.368,426700
6762821922.0,2.0,1.0,1040.0,0.0,3.0,62.0,2.0,52.9129,-114.583,425000
6762821923.0,2.0,1.0,1280.0,0.0,4.0,75.0,3.0,52.9238,-114.502,425000
6762822110.0,3.0,1.5,1780.0,0.0,4.0,58.0,2.0,52.7468,-114.446,420000
6762822111.0,3.0,2.5,2390.0,0.0,3.0,74.0,1.0,52.9815,-114.364,420000
6762822336.0,3.0,1.5,1490.0,0.0,3.0,58.0,3.0,52.9448,-114.403,415000
6762822509.0,4.0,3.0,2430.0,0.0,3.0,64.0,1.0,52.5833,-114.206,410000
6762822765.0,5.0,2.8,2770.0,0.0,3.0,66.0,3.0,52.7488,-114.538,402000
6762822893.0,3.0,1.8,1510.0,0.0,3.0,73.0,2.0,52.9579,-114.385,400000
6762822980.0,4.0,1.0,2370.0,0.0,4.0,77.0,2.0,52.7408,-114.556,399888
6762823514.0,4.0,3.3,1790.0,0.0,4.0,54.0,1.0,52.764,-114.536,385000
6762823515.0,3.0,1.8,1560.0,0.0,3.0,72.0,3.0,52.9483,-114.496,385000
6762824040.0,4.0,1.8,1610.0,0.0,3.0,76.0,3.0,52.957,-114.366,371000
6762824291.0,4.0,2.5,2905.0,0.0,3.0,79.0,3.0,52.6384,-114.359,365000
6762824465.0,5.0,2.5,2880.0,0.0,3.0,60.0,1.0,52.6632,-114.334,360000
6762824610.0,4.0,2.5,2570.0,0.0,3.0,64.0,2.0,52.5109,-114.486,356500
6762825375.0,3.0,1.0,1450.0,0.0,3.0,76.0,2.0,52.9743,-114.516,340000
6762825818.0,3.0,2.5,1676.0,0.0,3.0,71.0,1.0,52.8821,-114.095,330000
6762826068.0,3.0,1.5,1890.0,0.0,5.0,63.0,1.0,52.5754,-114.504,325000
6762826216.0,4.0,1.0,1750.0,0.0,3.0,61.0,1.0,52.6742,-114.271,322000
6762826533.0,2.0,1.0,860.0,0.0,3.0,71.0,3.0,52.738,-114.568,315000
6762826622.0,4.0,0.5,2300.0,0.0,3.0,64.0,1.0,52.5585,-114.358,312500
6762826940.0,4.0,2.0,1780.0,0.0,3.0,67.0,3.0,52.9345,-114.532,305000
6762827008.0,3.0,2.5,2056.0,0.0,3.0,78.0,2.0,52.568,-114.371,303000
6762827050.0,3.0,1.8,1840.0,0.0,4.0,51.0,3.0,52.686,-114.399,301000
6762827627.0,4.0,1.8,2090.0,0.0,4.0,72.0,3.0,52.6407,-114.369,289950
6762827707.0,2.0,1.5,720.0,0.0,4.0,51.0,1.0,52.7525,-114.541,287000
6762827742.0,2.0,1.0,710.0,0.0,5.0,57.0,3.0,52.7422,-114.564,285950
6762828100.0,4.0,2.0,1480.0,0.0,3.0,50.0,3.0,52.8447,-114.492,278000
6762828662.0,3.0,2.3,1630.0,0.0,3.0,52.0,3.0,52.5605,-114.475,265000
6762829365.0,3.0,1.0,1090.0,0.0,4.0,75.0,3.0,53.0043,-114.45,249000
6762830293.0,5.0,2.5,1760.0,0.0,3.0,80.0,3.0,52.7571,-114.541,220000
6762831139.0,3.0,1.0,1010.0,0.0,4.0,75.0,1.0,52.4255,-114.189,180000
6762831140.0,2.0,1.0,960.0,0.0,3.0,59.0,2.0,52.86,-114.09,180000
6762831257.0,2.0,1.0,1300.0,0.0,3.0,51.0,1.0,52.5759,-114.489,170000
6762831333.0,3.0,1.0,1220.0,0.0,5.0,77.0,2.0,52.5111,-114.404,161500
6762831473.0,3.0,1.0,1090.0,0.0,4.0,60.0,1.0,52.5459,-114.373,143000
6762831596.0,2.0,1.0,800.0,0.0,3.0,74.0,3.0,52.6375,-114.484,95000
6762810479.0,4.0,3.5,5830.0,0.0,3.0,50.0,2.0,52.8286,-114.139,1580000
6762811183.0,4.0,3.3,4750.0,0.0,3.0,74.0,1.0,52.9449,-114.289,1120000
6762822510.0,3.0,1.8,1640.0,0.0,3.0,54.0,2.0,52.956,-114.393,410000
6762826308.0,3.0,2.5,1610.0,0.0,3.0,75.0,1.0,52.7557,-114.551,320000
6762820877.0,4.0,1.5,1860.0,0.0,3.0,74.0,2.0,52.9614,-114.49,450000
6762824574.0,2.0,1.0,1140.0,0.0,3.0,71.0,2.0,52.9748,-114.49,358000
6762825442.0,3.0,1.0,1040.0,0.0,3.0,55.0,3.0,52.9437,-114.403,339888
6762829577.0,4.0,2.5,2060.0,0.0,3.0,50.0,1.0,52.5256,-114.564,242550
6762810856.0,4.0,3.5,4340.0,0.0,3.0,77.0,1.0,52.8727,-114.587,1280000
6762810910.0,3.0,2.5,2070.0,0.0,3.0,62.0,2.0,52.8556,-114.474,1250000
6762810911.0,5.0,2.5,3370.0,0.0,3.0,65.0,2.0,52.8112,-114.386,1250000
6762811497.0,3.0,1.0,1880.0,0.0,4.0,66.0,2.0,52.8753,-114.492,1000000
6762811579.0,3.0,2.0,2160.0,0.0,3.0,55.0,1.0,52.8527,-114.397,987000
6762811586.0,3.0,3.5,2600.0,0.0,5.0,52.0,3.0,52.812,-114.384,985000
6762811637.0,4.0,2.5,3020.0,0.0,4.0,72.0,1.0,52.8767,-114.494,975000
6762811808.0,4.0,2.5,3570.0,0.0,3.0,62.0,3.0,52.9346,-114.313,942990
6762811862.0,5.0,4.5,4690.0,0.0,3.0,52.0,3.0,52.7839,-114.298,932808
6762812078.0,4.0,3.5,3860.0,0.0,3.0,53.0,3.0,52.8234,-114.164,900000
6762812317.0,4.0,2.8,3140.0,0.0,3.0,56.0,3.0,52.8223,-114.248,869950
6762812441.0,5.0,3.8,3830.0,0.0,3.0,65.0,3.0,52.8137,-114.161,852500
6762812496.0,2.0,2.8,2700.0,0.0,3.0,51.0,2.0,52.9487,-114.214,850000
6762813713.0,4.0,2.5,3220.0,0.0,3.0,69.0,2.0,52.9343,-114.382,748000
6762813793.0,4.0,2.5,2300.0,0.0,3.0,50.0,1.0,52.7556,-114.575,740000
6762813882.0,4.0,2.3,2530.0,0.0,4.0,77.0,3.0,52.9106,-114.55,734000
6762813927.0,2.0,1.0,1860.0,0.0,3.0,72.0,2.0,52.9014,-114.519,730000
6762813928.0,5.0,2.8,2870.0,0.0,3.0,58.0,1.0,52.9375,-114.292,730000
6762814173.0,3.0,2.5,2410.0,0.0,3.0,50.0,1.0,52.9089,-114.238,715000
6762814252.0,4.0,2.5,3060.0,0.0,3.0,66.0,2.0,52.7695,-114.378,710000
6762814308.0,4.0,2.8,3000.0,0.0,3.0,50.0,1.0,52.7882,-114.215,705000
6762814481.0,6.0,3.3,2900.0,0.0,4.0,63.0,3.0,52.8764,-114.591,696000
6762814524.0,3.0,2.3,2120.0,0.0,4.0,57.0,2.0,52.7874,-114.404,693000
6762814683.0,4.0,2.8,2820.0,0.0,3.0,60.0,2.0,52.83,-114.167,682000
6762814721.0,3.0,2.5,2060.0,0.0,3.0,73.0,1.0,52.8181,-114.355,680000
6762814834.0,3.0,2.5,1300.0,0.0,3.0,80.0,1.0,52.8684,-114.533,675000
6762815809.0,4.0,1.8,2410.0,0.0,4.0,75.0,1.0,52.9246,-114.526,625000
6762816424.0,5.0,2.3,2460.0,0.0,4.0,80.0,2.0,52.8951,-114.34,599000
6762817666.0,3.0,1.8,1520.0,0.0,3.0,52.0,3.0,52.91,-114.474,550000
6762818160.0,2.0,1.0,1520.0,0.0,4.0,58.0,3.0,52.9115,-114.572,535000
6762818699.0,3.0,1.8,1740.0,0.0,3.0,61.0,3.0,52.847,-114.248,517000
6762819164.0,3.0,1.5,1680.0,0.0,3.0,67.0,2.0,52.9066,-114.366,500000
6762819245.0,3.0,2.0,1360.0,0.0,3.0,80.0,1.0,52.9053,-114.553,499950
6762819281.0,2.0,1.0,1450.0,0.0,3.0,54.0,1.0,52.9153,-114.546,499000
6762820182.0,4.0,2.8,2720.0,0.0,3.0,74.0,2.0,52.7231,-114.544,469950
6762820538.0,2.0,1.8,1170.0,0.0,3.0,50.0,3.0,52.925,-114.556,459000
6762820648.0,4.0,2.0,2120.0,0.0,5.0,74.0,1.0,52.9975,-114.416,455000
6762821510.0,3.0,1.8,2030.0,0.0,3.0,50.0,1.0,53.0026,-114.387,435000
6762821693.0,3.0,1.0,1740.0,0.0,3.0,53.0,3.0,52.7896,-114.46,430000
6762821728.0,4.0,2.3,1740.0,0.0,3.0,54.0,1.0,52.7432,-114.347,429950
6762821924.0,4.0,2.5,1950.0,0.0,3.0,61.0,2.0,52.745,-114.062,425000
6762821995.0,4.0,1.5,1830.0,0.0,3.0,56.0,2.0,52.9794,-114.426,424500
6762822238.0,3.0,1.8,1590.0,0.0,4.0,56.0,2.0,52.7349,-114.376,417000
6762822675.0,4.0,2.5,1980.0,0.0,3.0,76.0,3.0,52.7447,-114.38,405000
6762822719.0,4.0,2.8,2400.0,0.0,5.0,60.0,3.0,52.9327,-114.537,403500
6762823409.0,4.0,1.8,2520.0,0.0,4.0,61.0,3.0,52.9942,-114.454,387846
6762823516.0,2.0,2.5,1760.0,0.0,3.0,77.0,2.0,52.9635,-114.35,385000
6762823724.0,2.0,1.0,870.0,0.0,3.0,70.0,2.0,52.7765,-114.574,379950
6762824104.0,3.0,2.3,3230.0,0.0,3.0,63.0,2.0,52.5365,-114.303,370000
6762824292.0,2.0,1.5,1200.0,0.0,3.0,69.0,1.0,52.927,-114.509,365000
6762824325.0,3.0,2.3,2520.0,0.0,3.0,80.0,2.0,52.5822,-114.232,364950
6762824622.0,2.0,2.3,1230.0,0.0,3.0,69.0,2.0,52.9275,-114.538,356000
6762824769.0,4.0,2.5,1830.0,0.0,3.0,60.0,1.0,52.5857,-114.206,353000
6762825099.0,2.0,2.3,1560.0,0.0,3.0,64.0,2.0,52.7782,-114.564,347000
6762825190.0,3.0,2.3,2730.0,0.0,3.0,63.0,1.0,52.6085,-114.375,345000
6762825819.0,3.0,2.3,1440.0,0.0,3.0,59.0,3.0,52.7756,-114.546,330000
6762825950.0,3.0,2.5,2090.0,0.0,3.0,80.0,1.0,52.6384,-114.403,327500
6762826069.0,3.0,1.0,1600.0,0.0,3.0,57.0,2.0,52.9498,-114.372,325000
6762826070.0,3.0,2.0,2330.0,0.0,3.0,55.0,1.0,52.7885,-114.48,325000
6762826349.0,4.0,2.5,2120.0,0.0,3.0,76.0,1.0,52.6517,-114.391,319990
6762826534.0,3.0,1.0,970.0,0.0,3.0,51.0,3.0,52.7776,-114.55,315000
6762826623.0,3.0,3.3,1480.0,0.0,3.0,68.0,1.0,52.7855,-114.553,312500
6762827493.0,3.0,1.8,2270.0,0.0,3.0,53.0,3.0,52.7164,-114.506,292000
6762827586.0,2.0,1.0,1200.0,0.0,3.0,80.0,2.0,52.9848,-114.517,290000
6762827587.0,2.0,1.0,950.0,0.0,5.0,80.0,1.0,52.7449,-114.447,290000
6762827634.0,3.0,1.8,1899.0,0.0,3.0,53.0,3.0,52.6287,-114.49,289900
6762827887.0,4.0,1.8,1660.0,0.0,3.0,62.0,3.0,52.7333,-114.49,282000
6762828479.0,4.0,3.0,2390.0,0.0,4.0,54.0,2.0,52.524,-114.408,269950
6762828978.0,2.0,2.0,1070.0,0.0,3.0,76.0,1.0,52.7512,-114.547,256950
6762829054.0,3.0,1.5,1320.0,0.0,3.0,67.0,3.0,52.7368,-114.449,255000
6762829145.0,3.0,2.0,1150.0,0.0,5.0,74.0,2.0,52.728,-114.453,252500
6762829273.0,3.0,2.5,1700.0,0.0,3.0,70.0,2.0,52.4915,-114.411,250000
6762829274.0,3.0,1.5,2210.0,0.0,3.0,80.0,2.0,52.722,-114.499,250000
6762829595.0,4.0,2.5,1750.0,0.0,4.0,66.0,2.0,52.5449,-114.576,242000
6762830294.0,4.0,1.0,1440.0,0.0,3.0,53.0,3.0,52.6625,-114.481,220000
6762830848.0,2.0,1.8,870.0,0.0,4.0,74.0,1.0,52.505,-114.468,199950
6762830930.0,3.0,1.0,1070.0,0.0,3.0,74.0,1.0,52.5578,-114.452,195000
6762830973.0,3.0,1.0,990.0,0.0,3.0,59.0,1.0,52.655,-114.521,191000
6762831541.0,3.0,1.0,1080.0,0.0,2.0,78.0,3.0,52.7345,-114.52,124000
6762810102.0,4.0,4.5,5270.0,1.0,3.0,53.0,1.0,52.7996,-114.28,2600000
6762810268.0,4.0,3.3,5080.0,0.0,3.0,79.0,2.0,52.7723,-114.301,1900000
6762810548.0,4.0,2.8,2930.0,0.0,4.0,69.0,1.0,52.8564,-114.416,1500000
6762811306.0,5.0,3.5,2920.0,0.0,3.0,76.0,3.0,52.9146,-114.539,1070000
6762811368.0,4.0,3.3,4160.0,0.0,3.0,79.0,2.0,52.9566,-114.305,1050000
6762811472.0,5.0,3.3,4050.0,0.0,3.0,52.0,3.0,52.7765,-114.312,1010000
6762811529.0,4.0,2.3,2910.0,0.0,3.0,71.0,2.0,52.7765,-114.345,998000
6762811543.0,5.0,4.0,5610.0,0.0,3.0,77.0,2.0,52.9539,-114.282,995000
6762811879.0,2.0,1.5,1800.0,0.0,3.0,72.0,3.0,52.8605,-114.537,930000
6762812220.0,3.0,1.8,3860.0,0.0,3.0,64.0,1.0,52.9731,-114.48,880000
6762812497.0,6.0,3.5,2820.0,0.0,3.0,64.0,2.0,52.9091,-114.564,850000
6762813241.0,4.0,2.5,3090.0,0.0,4.0,64.0,1.0,52.8232,-114.173,780000
6762813406.0,2.0,1.8,2210.0,0.0,4.0,57.0,2.0,52.8934,-114.549,767500
6762813820.0,5.0,4.0,4660.0,0.0,4.0,56.0,3.0,52.7435,-114.39,739000
6762814022.0,2.0,1.0,2410.0,0.0,3.0,50.0,1.0,52.7957,-114.585,725000
6762814063.0,3.0,2.3,2680.0,0.0,3.0,75.0,2.0,52.791,-114.588,721000
6762814288.0,4.0,2.5,2510.0,0.0,3.0,76.0,2.0,52.9194,-114.206,706000
6762814441.0,4.0,2.8,2810.0,0.0,3.0,73.0,1.0,52.8285,-114.167,699900
6762815014.0,2.0,1.8,1180.0,0.0,3.0,77.0,1.0,52.8695,-114.519,664950
6762815213.0,4.0,1.5,1500.0,0.0,5.0,57.0,2.0,52.9193,-114.54,651500
6762815415.0,4.0,2.3,2070.0,0.0,5.0,72.0,1.0,52.8978,-114.372,645000
6762815529.0,3.0,1.8,2080.0,0.0,3.0,66.0,1.0,52.8146,-114.358,638700
6762815594.0,4.0,2.3,1920.0,0.0,4.0,65.0,2.0,52.8197,-114.346,635000
6762815595.0,4.0,2.5,2930.0,0.0,3.0,52.0,2.0,52.7464,-114.38,635000
6762815596.0,3.0,1.8,1940.0,1.0,4.0,70.0,2.0,52.689,-114.694,635000
6762815810.0,3.0,2.5,2180.0,0.0,4.0,74.0,2.0,52.8128,-114.586,625000
6762816628.0,4.0,1.0,2210.0,0.0,3.0,54.0,2.0,52.8405,-114.499,589000
6762816975.0,1.0,1.0,1310.0,0.0,1.0,74.0,1.0,52.8359,-114.503,575000
6762817227.0,3.0,2.0,2290.0,0.0,3.0,71.0,2.0,52.7992,-114.29,565000
6762817367.0,4.0,2.5,1790.0,0.0,4.0,76.0,2.0,52.7644,-114.379,560000
6762817426.0,4.0,2.5,2390.0,0.0,3.0,56.0,2.0,52.9733,-114.284,557500
6762818041.0,3.0,2.0,2070.0,0.0,3.0,75.0,2.0,52.8791,-114.251,539000
6762818488.0,3.0,2.3,2100.0,0.0,3.0,55.0,2.0,52.8454,-114.237,525000
6762819008.0,3.0,2.5,1820.0,0.0,3.0,70.0,3.0,52.8658,-114.216,505000
6762819165.0,4.0,1.8,2040.0,0.0,5.0,77.0,1.0,52.7807,-114.573,500000
6762819254.0,3.0,1.8,2430.0,0.0,3.0,63.0,1.0,52.7272,-114.423,499900
6762819520.0,4.0,2.5,2242.0,0.0,3.0,77.0,1.0,52.9743,-114.418,490000
6762820002.0,4.0,2.3,2680.0,0.0,3.0,64.0,1.0,52.9839,-114.409,475000
6762820104.0,3.0,2.5,2010.0,0.0,3.0,67.0,3.0,52.9617,-114.387,471000
6762820319.0,4.0,2.5,2820.0,0.0,4.0,55.0,1.0,52.5364,-114.29,465000
6762820709.0,4.0,2.0,1880.0,0.0,3.0,56.0,3.0,52.9172,-114.539,453000
6762821558.0,3.0,2.3,1750.0,0.0,3.0,62.0,1.0,52.9605,-114.415,434000
6762821584.0,3.0,2.5,2390.0,0.0,3.0,79.0,1.0,52.956,-114.384,432500
6762821694.0,4.0,2.5,2010.0,0.0,5.0,50.0,1.0,52.7121,-114.298,430000
6762821736.0,3.0,2.0,1490.0,0.0,3.0,73.0,3.0,52.8,-114.478,429900
6762821925.0,3.0,1.8,1680.0,0.0,3.0,73.0,2.0,52.7572,-114.234,425000
6762822028.0,2.0,1.0,910.0,0.0,4.0,56.0,3.0,52.7836,-114.567,422500
6762822606.0,3.0,1.5,1370.0,0.0,4.0,66.0,2.0,52.7709,-114.37,406000
6762822676.0,3.0,2.5,2260.0,0.0,3.0,61.0,2.0,52.911,-114.578,405000
6762823198.0,2.0,1.0,1020.0,0.0,5.0,62.0,2.0,52.7619,-114.581,393000
6762823676.0,2.0,1.0,700.0,0.0,4.0,68.0,1.0,52.9439,-114.478,380000
6762823921.0,3.0,1.8,1380.0,0.0,3.0,69.0,2.0,52.9359,-114.531,375000
6762823922.0,3.0,2.5,1530.0,0.0,3.0,64.0,1.0,52.9293,-114.536,375000
6762824105.0,4.0,2.8,2200.0,0.0,5.0,79.0,1.0,52.97,-114.533,370000
6762824747.0,4.0,2.0,1710.0,0.0,3.0,74.0,3.0,52.6844,-114.547,353750
6762825191.0,3.0,2.3,1920.0,0.0,4.0,77.0,1.0,52.8533,-114.236,345000
6762826158.0,4.0,2.3,2010.0,0.0,4.0,60.0,3.0,52.5885,-114.476,324900
6762826535.0,3.0,2.3,1370.0,0.0,3.0,54.0,2.0,52.9626,-114.533,315000
6762826738.0,1.0,1.0,920.0,0.0,3.0,62.0,3.0,52.991,-114.404,310000
6762826941.0,2.0,2.3,1610.0,0.0,5.0,54.0,3.0,52.7484,-114.386,305000
6762827009.0,2.0,1.5,1400.0,0.0,3.0,63.0,2.0,52.9522,-114.48,303000
6762827494.0,3.0,1.8,1650.0,0.0,4.0,65.0,1.0,52.7284,-114.366,292000
6762827832.0,3.0,1.5,1590.0,0.0,3.0,62.0,3.0,52.5788,-114.494,284850
6762828663.0,3.0,1.0,960.0,0.0,3.0,60.0,2.0,52.7559,-114.005,265000
6762828958.0,3.0,1.5,1500.0,0.0,4.0,74.0,1.0,52.4343,-114.186,257100
6762829275.0,3.0,1.0,1660.0,0.0,3.0,77.0,3.0,52.7876,-114.467,250000
6762829844.0,3.0,1.8,1370.0,0.0,4.0,67.0,1.0,52.5269,-114.353,235000
6762830404.0,3.0,1.0,1010.0,0.0,3.0,78.0,1.0,52.7549,-114.56,216000
6762831460.0,3.0,1.0,1070.0,0.0,3.0,50.0,1.0,52.7271,-114.469,147000
6762810493.0,3.0,1.8,2190.0,0.0,4.0,60.0,1.0,52.87,-114.475,1570000
6762810857.0,4.0,3.5,5844.0,0.0,3.0,67.0,1.0,52.5593,-114.554,1280000
6762810912.0,4.0,2.8,4120.0,0.0,4.0,60.0,2.0,52.8214,-114.575,1250000
6762812221.0,3.0,2.5,2870.0,0.0,3.0,73.0,2.0,52.9235,-114.542,880000
6762812677.0,6.0,3.0,2530.0,0.0,3.0,67.0,1.0,52.9016,-114.389,830000
6762812738.0,4.0,3.3,3200.0,0.0,3.0,77.0,1.0,52.894,-114.592,825000
6762812789.0,4.0,2.5,3720.0,0.0,3.0,52.0,2.0,52.8385,-114.203,820000
6762812999.0,4.0,2.8,4600.0,0.0,3.0,53.0,3.0,52.6926,-113.929,800000
6762813000.0,4.0,3.8,3370.0,0.0,3.0,56.0,2.0,52.9363,-114.296,800000
6762813794.0,4.0,3.5,3060.0,0.0,3.0,53.0,2.0,52.785,-114.19,740000
6762813929.0,4.0,2.8,3440.0,0.0,3.0,68.0,3.0,52.7468,-114.379,730000
6762814339.0,3.0,2.5,2560.0,0.0,3.0,59.0,2.0,52.9654,-114.285,700500
6762814652.0,4.0,2.5,2510.0,0.0,3.0,59.0,1.0,52.9281,-114.289,685000
6762814913.0,4.0,2.3,2370.0,0.0,3.0,57.0,1.0,52.8797,-114.384,670000
6762815363.0,4.0,2.5,2730.0,0.0,3.0,74.0,2.0,52.779,-114.564,649000
6762815442.0,4.0,2.8,2520.0,0.0,3.0,69.0,1.0,52.9985,-114.349,642860
6762815640.0,6.0,2.5,2560.0,0.0,3.0,70.0,1.0,52.9321,-114.477,632000
6762815684.0,4.0,2.3,2900.0,0.0,3.0,75.0,1.0,52.9337,-114.498,630000
6762816432.0,1.0,1.0,1090.0,0.0,4.0,75.0,3.0,52.9228,-114.06,598800
6762816582.0,3.0,2.5,2400.0,0.0,3.0,50.0,1.0,52.6217,-114.274,590000
6762816879.0,3.0,1.0,1490.0,0.0,3.0,79.0,1.0,52.8849,-114.521,578500
6762817091.0,4.0,2.3,2380.0,0.0,4.0,57.0,3.0,52.9944,-114.262,570000
6762817667.0,2.0,1.8,1740.0,0.0,3.0,54.0,1.0,52.8761,-114.587,550000
6762819009.0,3.0,1.8,2300.0,0.0,4.0,79.0,3.0,52.9184,-114.318,505000
6762819166.0,3.0,2.0,1560.0,0.0,3.0,77.0,3.0,52.835,-114.494,500000
6762819167.0,4.0,2.5,2230.0,0.0,3.0,57.0,2.0,52.7177,-114.333,500000
6762819388.0,4.0,1.8,1930.0,0.0,3.0,57.0,2.0,52.9235,-114.502,495000
6762819521.0,3.0,2.5,1890.0,0.0,3.0,68.0,1.0,52.8778,-114.251,490000
6762819806.0,3.0,1.8,1740.0,0.0,4.0,79.0,1.0,52.9397,-114.493,480000
6762820320.0,3.0,1.5,900.0,0.0,5.0,58.0,2.0,52.8051,-114.583,465000
6762821107.0,4.0,2.8,2160.0,0.0,4.0,62.0,1.0,52.9477,-114.414,445000
6762821281.0,4.0,2.5,2798.0,0.0,3.0,71.0,1.0,52.5608,-114.377,440000
6762821511.0,4.0,2.8,2160.0,0.0,3.0,56.0,3.0,52.9561,-114.496,435000
6762821695.0,2.0,1.5,1320.0,0.0,3.0,77.0,1.0,52.9004,-114.58,430000
6762821926.0,2.0,1.0,830.0,0.0,4.0,77.0,3.0,52.9294,-114.537,425000
6762822337.0,4.0,1.8,2230.0,0.0,3.0,56.0,3.0,52.738,-114.434,415000
6762822617.0,3.0,2.8,2390.0,0.0,5.0,60.0,1.0,52.7287,-114.356,405300
6762823397.0,4.0,2.5,1890.0,0.0,3.0,51.0,1.0,52.7715,-114.073,388500
6762824293.0,3.0,2.5,2470.0,0.0,4.0,64.0,3.0,52.6396,-114.36,365000
6762824627.0,4.0,2.5,1960.0,0.0,3.0,52.0,1.0,52.9954,-114.549,355950
6762824791.0,4.0,2.5,2100.0,0.0,4.0,74.0,1.0,52.5638,-114.527,352500
6762825376.0,3.0,2.0,1870.0,0.0,3.0,71.0,2.0,52.7671,-114.583,340000
6762825526.0,3.0,2.0,1830.0,0.0,3.0,63.0,1.0,52.6224,-114.382,336500
6762825820.0,3.0,1.0,910.0,0.0,4.0,79.0,2.0,52.9029,-114.254,330000
6762826071.0,3.0,1.0,1160.0,0.0,3.0,64.0,3.0,52.9563,-114.419,325000
6762826881.0,3.0,1.0,1240.0,0.0,4.0,78.0,3.0,52.9842,-114.497,305500
6762826942.0,2.0,1.0,1290.0,0.0,3.0,58.0,2.0,52.9271,-114.216,305000
6762827152.0,2.0,1.0,1220.0,0.0,4.0,52.0,1.0,52.6519,-114.197,300000
6762827243.0,3.0,1.0,1190.0,0.0,3.0,55.0,2.0,52.7105,-113.952,299500
6762827517.0,4.0,1.0,1590.0,0.0,3.0,78.0,1.0,52.7206,-114.499,291000
6762827588.0,2.0,1.8,1700.0,0.0,3.0,72.0,2.0,52.7366,-114.384,290000
6762827708.0,3.0,2.3,2300.0,0.0,4.0,71.0,2.0,52.554,-114.518,287000
6762828071.0,4.0,2.0,1980.0,0.0,3.0,53.0,2.0,52.5531,-114.293,279000
6762828234.0,2.0,1.0,900.0,0.0,4.0,53.0,2.0,52.7035,-113.976,275000
6762828369.0,4.0,1.8,1710.0,0.0,5.0,51.0,2.0,52.6267,-114.364,271000
6762828435.0,3.0,1.0,1010.0,0.0,5.0,69.0,3.0,52.5737,-114.268,270000
6762829055.0,3.0,1.0,1180.0,0.0,4.0,78.0,3.0,52.6851,-114.344,255000
6762829555.0,3.0,1.8,1500.0,0.0,4.0,67.0,3.0,52.5455,-114.555,244000
6762829782.0,3.0,1.8,1300.0,0.0,3.0,51.0,3.0,52.5657,-114.495,236000
6762829845.0,2.0,2.3,1660.0,0.0,3.0,54.0,1.0,52.6633,-114.402,235000
6762830072.0,4.0,1.5,1570.0,0.0,3.0,71.0,3.0,52.7089,-114.525,228900
